Month,MarginDebt,PctChangesPrevMonth,MarketCap,MarginOfMarketCap
2015-09-01,497279.0,-0.03620629506163264,24554628360977.395,0.020251945689810712
2015-10-01,513941.0,0.03350634151050014,26592247977819.098,0.019326722600837815
2015-11-01,515410.0,0.0028583047470429612,26605673586396.652,0.019372183843656812
2015-12-01,503444.0,-0.02321646844259906,26139271201686.54,0.019260062612897835
2016-01-01,487200.0,-0.03226575348996119,23795729907324.414,0.020474261638431104
2016-02-01,474156.0,-0.026773399014778376,23697492557564.934,0.020008699184025508
2016-03-01,483909.0,0.020569179763622047,25261316504127.46,0.019156127509068414
2016-04-01,495178.0,0.02328743627417551,25329506863523.56,0.01954945284438579
2016-05-01,489867.0,-0.010725436105804342,25717671484120.46,0.019047875321934627
2016-06-01,487636.0,-0.0045542973909245,25741098254257.723,0.01894386926242909
2016-07-01,513221.0,0.05246741421880263,26657733643837.473,0.019252236775148455
2016-08-01,510157.0,-0.005970137621024829,26625231385069.625,0.019160659775001084
2016-09-01,540615.0,0.059703189410318824,26592363845705.97,0.020329708300350906
2016-10-01,523760.0,-0.03117745530553162,26075789114353.98,0.020086065188787902
2016-11-01,539972.0,0.030953108293874987,26966916748000.88,0.020023497867624387
2016-12-01,529372.0,-0.019630647515056387,27457735186914.715,0.019279521650142437
2017-01-01,553557.0,0.04568620931972234,27841377274454.277,0.019882529321130733
2017-02-01,568637.0,0.027242000372138753,28877025290320.098,0.019691675104451065
2017-03-01,577674.0,0.015892388289893145,28865786433276.86,0.020012411625620903
2017-04-01,590797.0,0.022716964931778216,29128211317681.863,0.020282639176040486
2017-05-01,582764.0,-0.01359688691716443,29465406814475.465,0.019777904431093944
2017-06-01,584258.0,0.002563644974638013,29607246655840.906,0.019733614773150065
2017-07-01,594414.0,0.017382731601450097,30180112123218.418,0.019695553070616344
2017-08-01,596567.0,0.0036220546622387495,30196603526724.79,0.019756096061334265
2017-09-01,606334.0,0.01637200850868381,30779487916378.03,0.019699288098856398
2017-10-01,607838.0,0.0024804810549960976,31462427359665.484,0.01931948838693998
2017-11-01,627422.0,0.032219111013131796,32345974992627.043,0.019397220214973112
2017-12-01,642798.0,0.02450663190006086,32663988666354.1,0.019679103080944952
2018-01-01,665716.0,0.03565350234443798,34275820344507.668,0.01942232142976773
2018-02-01,645064.0,-0.031022237710975897,32940867216823.395,0.019582483841547323
2018-03-01,645235.0,0.00026508997556828895,32055268517432.164,0.020128828421733885
2018-04-01,652303.0,0.010954148488535154,32142419584315.504,0.02029414737396756
2018-05-01,668940.0,0.025505018373363386,32836963978285.29,0.02037155446046603
2018-06-01,646931.0,-0.032901306544682596,32995974875578.664,0.0196063611528209
2018-07-01,652790.0,0.009056607273418615,34184541239638.133,0.019096058520249145
2018-08-01,652395.0,-0.0006050950535394506,35219075240043.37,0.018523910567028182
2018-09-01,648126.0,-0.006543581725794945,35370316060614.35,0.018324009287598732
2018-10-01,607645.0,-0.06245853429734338,32915497422362.934,0.018460757016759023
2018-11-01,607645.0,0.0,33503347034711.35,0.01813684463735655
